time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
812,1,1,5355.59,7.66,166,53.163715,6.704613,-2.5,131,
813,1,1,5363.44,7.66,166,53.163778,6.704567,-2.5,132,
814,1,1,5371.25,7.66,166,53.163841,6.704521,-2.4,132,
815,1,1,5378.12,7.66,166,53.163905,6.704474,-2.4,132,
816,1,1,5385.98,7.67,167,53.163968,6.704428,-2.3,131,
817,1,1,5393.82,7.67,167,53.164032,6.704382,-2.3,132,
818,1,1,5401.69,7.67,167,53.164096,6.704335,-2.2,132,
819,1,1,5409.59,7.67,167,53.16416,6.704289,-2.1,132,
820,1,1,5416.38,7.67,168,53.164224,6.704242,-2.2,132,
821,1,1,5424.39,7.68,168,53.164288,6.704195,-2.2,131,
822,1,1,5432.39,7.69,168,53.164353,6.704149,-2.2,132,
823,1,1,5440.43,7.71,168,53.164417,6.704102,-2.3,131,
824,1,1,5448.47,7.73,169,53.164481,6.704055,-2.3,131,
825,1,1,5454.84,7.75,169,53.164546,6.704008,-2.4,131,
826,1,1,5462.91,7.77,169,53.16461,6.703961,-2.4,130,
827,1,1,5470.97,7.79,169,53.164675,6.703915,-2.4,130,
828,1,1,5479.0,7.81,170,53.164739,6.703868,-2.4,130,
829,1,1,5487.0,7.82,170,53.164804,6.703821,-2.4,130,
830,1,1,5493.89,7.84,170,53.164868,6.703774,-2.4,129,
831,1,1,5501.87,7.85,170,53.164932,6.703728,-2.4,129,
832,1,1,5509.85,7.85,171,53.164996,6.703681,-2.4,128,
833,1,1,5517.79,7.85,171,53.16506,6.703634,-2.4,128,
834,1,1,5525.71,7.84,171,53.165124,6.703588,-2.4,127,
835,1,1,5533.03,7.83,171,53.165188,6.703541,-2.4,126,
836,1,1,5540.9,7.81,172,53.165252,6.703495,-2.4,125,
837,1,1,5548.75,7.79,172,53.165315,6.703448,-2.5,125,
838,1,1,5556.6,7.77,172,53.165378,6.703402,-2.5,124,
839,1,1,5564.44,7.75,172,53.165442,6.703356,-2.5,124,
840,1,1,5571.73,7.73,173,53.165504,6.70331,-2.6,123,
841,1,1,5579.54,7.71,173,53.165567,6.703264,-2.6,124,
842,1,1,5587.32,7.69,173,53.165629,6.703218,-2.6,125,
843,1,1,5595.11,7.67,173,53.165691,6.703172,-2.6,126,
844,1,1,5602.92,7.66,174,53.165753,6.703124,-2.7,126,
845,1,1,5609.96,7.65,174,53.165814,6.703077,-2.7,127,
846,1,1,5617.71,7.63,174,53.165877,6.703031,-2.6,126,
847,1,1,5625.46,7.62,174,53.16594,6.70299,-2.6,126,
848,1,1,5633.26,7.61,175,53.166006,6.702959,-2.6,127,
849,1,1,5640.99,7.6,175,53.166073,6.702945,-2.5,127,
850,1,1,5647.76,7.59,175,53.16614,6.702952,-2.5,127,
851,1,1,5679.94,7.57,175,53.166206,6.702967,-2.6,127,
852,1,1,5692.05,7.55,176,53.166272,6.702986,-2.6,127,
853,1,1,5699.53,7.54,176,53.166337,6.703008,-2.6,127,
854,1,1,5706.99,7.53,176,53.166402,6.703033,-2.6,128,
855,1,1,5714.4,7.5,176,53.166467,6.703054,-2.7,127,
856,1,1,5721.65,7.48,177,53.166532,6.703071,-2.7,127,
857,1,1,5728.98,7.46,177,53.166597,6.703082,-2.7,127,
858,1,1,5736.23,7.42,177,53.166661,6.703086,-2.7,126,
859,1,1,5743.26,7.38,177,53.166723,6.703085,-2.6,125,
860,1,1,5750.06,7.31,178,53.166782,6.703077,-2.4,124,
861,1,1,5756.64,7.23,178,53.166838,6.703061,-2.3,124,
862,1,1,5762.94,7.12,178,53.16689,6.703035,-2.1,123,
863,1,1,5768.95,6.99,178,53.166935,6.702995,-1.9,124,
864,1,1,5774.67,6.85,178,53.166974,6.702937,-1.8,124,
865,1,1,5780.38,6.12,178,53.167007,6.702861,-1.6,125,
866,1,1,5786.74,6.38,179,53.167035,6.702772,-1.4,125,
867,1,1,5793.71,6.75,179,53.167062,6.70267,-1.3,126,
868,1,1,5801.12,7.18,179,53.167088,6.70256,-1.1,127,
869,1,1,5808.97,7.65,179,53.167116,6.702444,-0.9,128,
870,1,1,5817.81,8.05,180,53.167147,6.702324,-0.8,130,
871,1,1,5826.96,8.37,180,53.167179,6.702203,-0.8,131,
872,1,1,5826.96,8.56,180,53.167213,6.702084,-0.7,133,
873,1,1,5840.84,8.56,180,53.167245,6.701968,-0.6,135,
874,1,1,5852.39,8.34,181,53.167276,6.701857,-0.5,136,
875,1,1,5860.44,8.01,181,53.167303,6.701754,-0.5,137,
876,1,1,5867.97,7.69,181,53.16733,6.701655,-0.4,138,
877,1,1,5875.27,7.54,181,53.167357,6.701557,-0.6,139,
878,1,1,5882.61,7.52,182,53.167388,6.701458,-0.7,141,
879,1,1,5890.11,7.56,182,53.16742,6.701356,-0.9,142,
880,1,1,5897.79,7.67,182,53.167454,6.701253,-1.1,143,
881,1,1,5905.64,7.76,182,53.167486,6.701148,-1.3,143,
882,1,1,5913.56,7.82,183,53.167518,6.701043,-1.5,144,
883,1,1,5921.44,7.67,183,53.16755,6.700939,-1.8,144,
884,1,1,5929.04,7.68,183,53.16758,6.700834,-2.0,144,
885,1,1,5936.65,7.7,183,53.16761,6.700731,-2.1,144,
886,1,1,5944.38,7.64,184,53.16764,6.700629,-2.1,143,
887,1,1,5951.98,7.6,184,53.167669,6.700528,-2.1,143,
888,1,1,5959.46,7.56,184,53.167698,6.700428,-2.0,143,
889,1,1,5966.98,7.52,184,53.167726,6.70033,-1.9,143,
890,1,1,5974.44,7.48,185,53.167754,6.700232,-1.8,142,
891,1,1,5981.83,7.45,185,53.167781,6.700135,-1.7,142,
892,1,1,5989.13,7.41,185,53.167809,6.700039,-1.5,142,
893,1,1,5989.13,7.38,185,53.167836,6.699944,-1.4,143,
894,1,1,5989.13,7.34,185,53.167863,6.699848,-1.3,141,
895,1,1,5996.21,7.31,185,53.167891,6.699753,-1.3,142,
896,1,1,6003.48,7.24,186,53.167918,6.699659,-1.2,142,
897,1,1,6010.81,7.18,186,53.167945,6.699564,-1.1,143,
898,1,1,6010.81,7.14,186,53.167973,6.699469,-1.1,142,
899,1,1,6010.81,7.1,186,53.168,6.699374,-1.1,142,
900,1,1,6018.1,7.07,186,53.168028,6.699279,-1.0,139,
901,1,1,6025.38,7.05,186,53.168056,6.699184,-1.0,140,
902,1,1,6032.71,7.03,187,53.168083,6.699089,-1.0,139,
903,1,1,6037.88,7.02,187,53.168111,6.698994,-1.0,141,
904,1,1,6045.21,7.02,187,53.168139,6.698899,-0.9,141,
905,1,1,6052.51,7.03,187,53.168167,6.698805,-0.9,140,
906,1,1,6059.78,7.04,187,53.168194,6.69871,-1.0,139,
907,1,1,6066.93,7.03,188,53.168222,6.698616,-1.0,139,
908,1,1,6073.12,7.02,188,53.168249,6.698522,-1.0,139,
909,1,1,6080.28,7.01,188,53.168277,6.698429,-1.0,139,
910,1,1,6087.46,7.0,188,53.168304,6.698336,-1.1,140,
911,1,1,6094.56,6.99,188,53.16833,6.698242,-1.2,141,
912,1,1,6101.81,6.98,189,53.168357,6.698148,-1.5,141,
913,1,1,6108.1,6.97,189,53.168383,6.698054,-1.8,142,
914,1,1,6115.39,6.97,189,53.168408,6.697959,-2.1,142,
915,1,1,6122.61,6.96,189,53.168434,6.697863,-2.3,141,
916,1,1,6129.94,6.95,190,53.168459,6.697766,-2.6,141,
917,1,1,6137.28,6.95,190,53.168485,6.697669,-2.7,139,
918,1,1,6143.0,6.96,190,53.168512,6.697573,-2.9,140,
919,1,1,6150.3,6.98,190,53.168541,6.697478,-3.0,140,
920,1,1,6157.7,7.0,190,53.168574,6.697385,-3.0,140,
921,1,1,6165.35,7.03,191,53.168612,6.697297,-3.0,141,
922,1,1,6173.18,7.07,191,53.168658,6.697219,-2.9,141,
923,1,1,6178.1,7.11,191,53.168713,6.69715,-2.8,141,
924,1,1,6186.16,7.17,191,53.168772,6.697084,-2.7,141,
925,1,1,6194.48,7.24,192,53.168829,6.697011,-2.5,139,
926,1,1,6202.73,7.32,192,53.168878,6.696925,-2.3,138,
927,1,1,6211.1,7.41,192,53.16892,6.696826,-2.1,138,
928,1,1,6214.36,7.5,192,53.168957,6.69672,-1.8,137,
929,1,1,6222.7,8.1,193,53.168991,6.696609,-1.7,137,
930,1,1,6230.99,8.11,193,53.169024,6.696499,-1.6,137,
931,1,1,6239.19,8.07,193,53.169059,6.696392,-1.6,136,
932,1,1,6247.38,8.04,193,53.169093,6.696289,-1.6,136,
933,1,1,6253.32,8.04,194,53.169129,6.696188,-1.7,135,
934,1,1,6261.45,7.99,194,53.169164,6.696087,-1.7,134,
935,1,1,6269.29,7.83,194,53.1692,6.695987,-1.7,133,
936,1,1,6277.08,7.73,194,53.169234,6.695885,-1.7,134,
937,1,1,6285.02,7.72,195,53.169268,6.695782,-1.7,133,
938,1,1,6293.1,7.8,195,53.1693,6.695676,-1.7,133,
939,1,1,6301.34,7.89,195,53.169332,6.695569,-1.7,133,
940,1,1,6309.59,7.95,195,53.169364,6.695461,-1.6,133,
941,1,1,6317.85,7.97,196,53.169396,6.695352,-1.6,133,
942,1,1,6326.23,8.03,196,53.169428,6.695243,-1.5,133,
943,1,1,6332.38,8.05,196,53.169461,6.695134,-1.5,133,
944,1,1,6340.78,8.1,196,53.169494,6.695025,-1.4,134,
945,1,1,6349.16,8.12,197,53.169527,6.694916,-1.3,134,
946,1,1,6357.56,8.14,197,53.16956,6.694807,-1.2,135,
947,1,1,6366.0,8.17,197,53.169593,6.694698,-1.1,136,
948,1,1,6372.67,8.14,197,53.169627,6.694589,-1.1,135,
949,1,1,6381.02,8.13,198,53.16966,6.69448,-1.0,136,
950,1,1,6389.39,8.14,198,53.169693,6.694371,-1.0,136,
951,1,1,6397.74,8.14,198,53.169726,6.694263,-0.9,136,
952,1,1,6406.07,8.13,199,53.169759,6.694155,-0.9,135,
953,1,1,6413.52,8.12,199,53.169792,6.694047,-0.9,135,
954,1,1,6421.78,8.11,199,53.169824,6.69394,-0.8,135,
955,1,1,6429.98,8.1,199,53.169857,6.693833,-0.8,135,
956,1,1,6438.11,8.08,200,53.169889,6.693726,-0.9,134,
957,1,1,6446.17,8.06,200,53.169921,6.693619,-0.9,134,
958,1,1,6454.05,8.04,200,53.169953,6.693513,-0.9,133,
959,1,1,6462.14,8.02,200,53.169985,6.693406,-1.0,133,
960,1,1,6470.21,7.99,201,53.170017,6.6933,-1.0,132,
961,1,1,6478.36,7.97,201,53.170049,6.693193,-1.2,132,
962,1,1,6486.51,7.95,201,53.17008,6.693087,-1.3,132,
963,1,1,6493.8,7.93,201,53.170112,6.692981,-1.4,132,
964,1,1,6502.0,7.92,202,53.170144,6.692874,-1.5,132,
965,1,1,6510.22,7.91,202,53.170175,6.692768,-1.5,132,
966,1,1,6518.48,7.91,202,53.170207,6.692661,-1.6,133,
967,1,1,6526.72,7.92,203,53.170239,6.692555,-1.7,132,
968,1,1,6533.39,7.93,203,53.170271,6.692448,-1.7,133,
969,1,1,6541.66,7.95,203,53.170303,6.69234,-1.8,133,
970,1,1,6549.92,7.97,203,53.170335,6.692233,-1.8,133,
971,1,1,6558.17,7.98,204,53.170367,6.692125,-1.8,133,
972,1,1,6566.45,8.0,204,53.1704,6.692017,-1.8,132,
973,1,1,6573.37,8.01,204,53.170433,6.691909,-1.8,132,
974,1,1,6581.72,8.02,204,53.170466,6.6918,-1.8,132,
975,1,1,6590.11,8.03,205,53.170499,6.69169,-1.8,132,
976,1,1,6598.5,8.05,205,53.170532,6.691581,-1.8,132,
977,1,1,6606.94,8.06,205,53.170565,6.691471,-1.8,132,
978,1,1,6613.67,8.08,205,53.170599,6.691361,-1.8,132,
979,1,1,6622.17,8.1,206,53.170633,6.69125,-1.9,133,
980,1,1,6630.66,8.12,206,53.170666,6.69114,-1.9,133,
981,1,1,6639.14,8.14,206,53.1707,6.69103,-2.0,133,
982,1,1,6647.6,8.17,207,53.170733,6.69092,-2.0,132,
983,1,1,6654.49,8.18,207,53.170767,6.69081,-2.1,133,
984,1,1,6662.88,8.2,207,53.1708,6.690701,-2.0,133,
985,1,1,6671.26,8.2,207,53.170833,6.690592,-2.0,133,
986,1,1,6679.61,8.21,208,53.170865,6.690484,-1.9,133,
987,1,1,6687.93,8.2,208,53.170898,6.690376,-1.8,133,
988,1,1,6695.5,8.19,208,53.17093,6.690269,-1.8,134,
989,1,1,6703.71,8.17,208,53.170962,6.690162,-1.7,134,
990,1,1,6711.91,8.15,209,53.170994,6.690055,-1.6,134,
991,1,1,6720.09,8.12,209,53.171026,6.689949,-1.5,134,
992,1,1,6728.24,8.1,209,53.171058,6.689842,-1.3,134,
993,1,1,6735.99,8.07,209,53.171089,6.689736,-1.2,134,
994,1,1,6744.15,8.04,210,53.171121,6.68963,-1.0,133,
995,1,1,6752.31,8.02,210,53.171152,6.689523,-0.9,132,
996,1,1,6760.48,8.0,210,53.171184,6.689416,-0.8,132,
997,1,1,6768.64,7.98,210,53.171215,6.689309,-0.6,132,
998,1,1,6775.8,7.96,211,53.171247,6.689203,-0.5,132,
999,1,1,6784.0,7.95,211,53.17128,6.689098,-0.5,132,
1000,1,1,6792.18,7.95,211,53.171315,6.688995,-0.4,132,
1001,1,1,6800.24,7.94,212,53.17135,6.688894,-0.4,132,
1002,1,1,6808.2,7.92,212,53.171385,6.688794,-0.3,132,
1003,1,1,6815.29,7.89,212,53.171417,6.688693,-0.3,132,
1004,1,1,6822.9,7.86,212,53.171448,6.688593,-0.3,131,
1005,1,1,6830.54,7.83,213,53.171477,6.688492,-0.2,131,
1006,1,1,6838.26,7.79,213,53.171507,6.68839,-0.2,131,
1007,1,1,6846.13,7.76,213,53.171536,6.688287,-0.2,129,
1008,1,1,6854.08,7.73,213,53.171565,6.688183,-0.3,129,
1009,1,1,6862.18,7.71,214,53.171596,6.688077,-0.4,130,
1010,1,1,6870.4,7.7,214,53.171626,6.687971,-0.5,131,
1011,1,1,6878.69,7.7,214,53.171658,6.687863,-0.6,131,
1012,1,1,6887.03,7.72,214,53.17169,6.687755,-0.7,131,
1013,1,1,6892.33,7.76,215,53.171722,6.687646,-0.8,130,
1014,1,1,6900.76,7.81,215,53.171754,6.687536,-1.0,131,
1015,1,1,6909.2,7.88,215,53.171787,6.687425,-1.1,132,
1016,1,1,6917.64,7.95,215,53.17182,6.687315,-1.2,131,
1017,1,1,6926.12,8.01,216,53.171853,6.687203,-1.3,131,
1018,1,1,6932.3,8.07,216,53.171887,6.687092,-1.4,131,
1019,1,1,6940.74,8.12,216,53.17192,6.68698,-1.4,132,
1020,1,1,6949.19,8.16,216,53.171954,6.686868,-1.5,133,
1021,1,1,6957.71,8.2,217,53.171987,6.686756,-1.5,134,
1022,1,1,6966.26,8.22,217,53.172021,6.686643,-1.6,134,
1023,1,1,6973.42,8.24,217,53.172055,6.686531,-1.6,134,
1024,1,1,6982.03,8.26,217,53.172089,6.686419,-1.6,135,
1025,1,1,6990.65,8.28,218,53.172123,6.686306,-1.6,136,
1026,1,1,6999.3,8.29,218,53.172156,6.686194,-1.6,136,
1027,1,1,7007.96,8.31,218,53.17219,6.686081,-1.6,137,
1028,1,1,7014.9,8.33,219,53.172224,6.685969,-1.6,137,
1029,1,1,7023.63,8.35,219,53.172258,6.685856,-1.6,137,
1030,1,1,7032.38,8.37,219,53.172292,6.685744,-1.5,137,
1031,1,1,7041.1,8.39,219,53.172326,6.685631,-1.4,137,
1032,1,1,7049.92,8.41,220,53.17236,6.685519,-1.3,137,
1033,1,1,7056.9,8.42,220,53.172394,6.685406,-1.3,138,
1034,1,1,7065.46,8.43,220,53.172428,6.685294,-1.2,138,
1035,1,1,7073.94,8.43,221,53.172462,6.685182,-1.1,139,
1036,1,1,7082.52,8.43,221,53.172496,6.68507,-1.0,138,
1037,1,1,7091.08,8.42,221,53.172529,6.684958,-1.0,138,
1038,1,1,7099.13,8.41,221,53.172563,6.684846,-1.0,138,
1039,1,1,7107.75,8.4,222,53.172597,6.684735,-1.0,138,
1040,1,1,7116.33,8.38,222,53.172631,6.684624,-0.9,138,
1041,1,1,7124.81,8.36,222,53.172664,6.684513,-0.9,137,
1042,1,1,7133.31,8.34,222,53.172698,6.684402,-0.8,137,
1043,1,1,7140.83,8.32,223,53.172731,6.684291,-0.8,136,
1044,1,1,7149.29,8.31,223,53.172764,6.684181,-0.7,137,
1045,1,1,7157.73,8.3,223,53.172798,6.684071,-0.6,137,
1046,1,1,7166.15,8.29,224,53.172831,6.683962,-0.5,137,
1047,1,1,7174.55,8.27,224,53.172864,6.683853,-0.4,137,
1048,1,1,7182.22,8.25,224,53.172896,6.683744,-0.3,137,
1049,1,1,7190.59,8.23,224,53.172929,6.683636,-0.2,137,
1050,1,1,7198.91,8.21,225,53.172962,6.683528,0.0,137,
1051,1,1,7207.18,8.19,225,53.172994,6.683421,0.1,137,
1052,1,1,7215.45,8.17,225,53.173026,6.683314,0.2,137,
1053,1,1,7223.09,8.14,225,53.173059,6.683206,0.2,136,
1054,1,1,7231.37,8.12,226,53.173091,6.683097,0.2,136,
1055,1,1,7239.67,8.1,226,53.173123,6.682985,0.2,135,
1056,1,1,7247.92,8.08,226,53.173146,6.682872,0.1,135,
1057,1,1,7256.1,8.06,227,53.173153,6.682759,0.0,135,
1058,1,1,7263.09,8.02,227,53.173138,6.682649,-0.1,136,
1059,1,1,7271.06,7.98,227,53.173108,6.682541,-0.2,136,
1060,1,1,7279.11,7.95,227,53.173073,6.682433,-0.3,136,
1061,1,1,7287.24,7.94,228,53.173041,6.682325,-0.4,136,
1062,1,1,7295.46,7.93,228,53.173012,6.682216,-0.4,136,
1063,1,1,7300.97,7.93,228,53.172982,6.682107,-0.4,137,
1064,1,1,7309.25,7.94,228,53.172952,6.681997,-0.5,138,
1065,1,1,7335.38,7.94,229,53.172922,6.681886,-0.5,139,
1066,1,1,7354.19,7.95,229,53.172891,6.681776,-0.5,140,
1067,1,1,7363.65,7.96,229,53.17286,6.681666,-0.6,140,
1068,1,1,7371.78,7.98,229,53.172829,6.681556,-0.7,140,
1069,1,1,7379.92,8.01,230,53.172798,6.681446,-0.7,140,
1070,1,1,7388.06,8.04,230,53.172768,6.681337,-0.8,141,
1071,1,1,7396.15,8.05,230,53.172737,6.681228,-0.9,140,
1072,1,1,7404.22,8.06,230,53.172706,6.68112,-0.9,140,
1073,1,1,7412.27,8.06,231,53.172675,6.681012,-1.0,140,
1074,1,1,7420.29,8.05,231,53.172644,6.680905,-1.0,141,
1075,1,1,7428.29,8.04,231,53.172613,6.680798,-1.0,141,
1076,1,1,7436.28,8.03,232,53.172582,6.68069,-1.0,141,
1077,1,1,7444.2,8.01,232,53.172553,6.68058,-1.0,141,
1078,1,1,7452.07,7.98,232,53.17253,6.680468,-1.0,142,
1079,1,1,7459.99,7.95,232,53.172527,6.680357,-1.0,141,
1080,1,1,7467.93,7.93,233,53.172552,6.68025,-1.0,141,
1081,1,1,7475.94,7.9,233,53.172584,6.680144,-1.0,141,
1082,1,1,7484.06,7.88,233,53.172615,6.680038,-1.0,140,
1083,1,1,7484.06,7.86,233,53.172647,6.679932,-1.0,140,
1084,1,1,7484.06,7.85,233,53.172679,6.679827,-1.0,141,
1085,1,1,7492.21,7.84,233,53.172711,6.679721,-1.1,141,
1086,1,1,7500.34,7.83,234,53.172744,6.679614,-1.1,141,
1087,1,1,7508.48,7.83,234,53.172776,6.679507,-1.2,141,
1088,1,1,7508.48,7.84,234,53.172808,6.679401,-1.3,141,
1089,1,1,7508.48,7.86,234,53.172839,6.679294,-1.3,141,
1090,1,1,7516.66,7.89,234,53.172871,6.679187,-1.4,141,
1091,1,1,7524.89,7.91,235,53.172904,6.679081,-1.5,140,
1092,1,1,7535.61,7.93,235,53.172936,6.678975,-1.5,140,
1093,1,1,7565.0,7.94,235,53.172968,6.678869,-1.6,140,
1094,1,1,7577.0,7.95,235,53.173001,6.678763,-1.6,140,
1095,1,1,7584.97,7.96,236,53.173034,6.678656,-1.6,140,
1096,1,1,7593.02,7.97,236,53.173067,6.678548,-1.7,140,
1097,1,1,7601.16,7.99,236,53.173101,6.678439,-1.7,139,
1098,1,1,7609.37,8.0,237,53.173135,6.678329,-1.8,139,
1099,1,1,7617.54,8.02,237,53.173168,6.678217,-1.9,138,
1100,1,1,7625.78,8.06,237,53.173202,6.678106,-2.1,139,
1101,1,1,7634.37,8.1,237,53.173236,6.677994,-2.2,140,
1102,1,1,7643.01,8.13,238,53.17327,6.677882,-2.4,140,
1103,1,1,7651.63,8.17,238,53.173305,6.677771,-2.6,141,
1104,1,1,7660.29,8.2,238,53.173339,6.67766,-2.8,142,
1105,1,1,7660.29,8.24,238,53.173373,6.677549,-2.9,142,
1106,1,1,7660.29,8.27,238,53.173407,6.677439,-3.0,142,
1107,1,1,7668.81,8.3,239,53.173441,6.677328,-3.1,142,
1108,1,1,7677.33,8.31,239,53.173475,6.677218,-3.1,141,
1109,1,1,7685.84,8.33,239,53.173509,6.677107,-3.2,141,
1110,1,1,7685.84,8.33,239,53.173543,6.676996,-3.2,140,
1111,1,1,7685.84,8.33,239,53.173577,6.676885,-3.2,139,
1112,1,1,7694.34,8.32,239,53.17361,6.676775,-3.2,140,
1113,1,1,7702.82,8.32,240,53.173644,6.676664,-3.3,139,
1114,1,1,7711.26,8.31,240,53.173678,6.676553,-3.1,139,
1115,1,1,7717.52,8.29,240,53.173712,6.676442,-3.1,139,
1116,1,1,7725.96,8.29,240,53.173746,6.676331,-3.0,138,
1117,1,1,7734.42,8.28,241,53.17378,6.67622,-3.0,137,
1118,1,1,7742.92,8.27,241,53.173814,6.676109,-2.9,137,
1119,1,1,7751.43,8.27,241,53.173847,6.675998,-3.0,137,
1120,1,1,7758.85,8.28,242,53.173881,6.675887,-3.0,137,
1121,1,1,7767.27,8.27,242,53.173915,6.675776,-3.0,137,
1122,1,1,7775.83,8.27,242,53.173948,6.675665,-3.0,136,
1123,1,1,7784.33,8.27,242,53.173982,6.675555,-3.0,136,
1124,1,1,7792.9,8.28,243,53.174016,6.675444,-3.0,136,
1125,1,1,7800.26,8.28,243,53.174049,6.675333,-3.0,136,
1126,1,1,7808.79,8.29,243,53.174083,6.675223,-3.0,135,
1127,1,1,7817.39,8.3,243,53.174116,6.675112,-3.0,135,
1128,1,1,7825.89,8.31,244,53.17415,6.675002,-3.0,135,
1129,1,1,7834.38,8.31,244,53.174183,6.674892,-3.0,135,
1130,1,1,7841.84,8.31,244,53.174217,6.674782,-3.0,135,
1131,1,1,7850.3,8.31,245,53.17425,6.674672,-3.0,135,
1132,1,1,7858.75,8.31,245,53.174283,6.674562,-3.0,134,
1133,1,1,7867.12,8.3,245,53.174317,6.674452,-3.0,134,
1134,1,1,7875.45,8.28,245,53.17435,6.674343,-3.0,134,
1135,1,1,7883.35,8.26,246,53.174383,6.674233,-3.0,134,
1136,1,1,7891.67,8.24,246,53.174416,6.674124,-3.0,134,
1137,1,1,7899.97,8.22,246,53.174449,6.674015,-3.0,134,
1138,1,1,7908.3,8.19,246,53.174482,6.673906,-3.0,135,
1139,1,1,7916.63,8.17,247,53.174515,6.673797,-3.0,135,
1140,1,1,7924.25,8.16,247,53.174548,6.673689,-3.0,135,
1141,1,1,7932.59,8.14,247,53.174581,6.67358,-3.0,135,
1142,1,1,7940.92,8.12,248,53.174613,6.673472,-3.0,136,
1143,1,1,7949.22,8.11,248,53.174646,6.673364,-3.0,137,
1144,1,1,7957.55,8.1,248,53.174679,6.673255,-2.9,137,
1145,1,1,7964.72,8.1,248,53.174711,6.673146,-2.8,137,
1146,1,1,7973.11,8.1,249,53.174744,6.673037,-2.6,137,
1147,1,1,7981.56,8.11,249,53.174777,6.672928,-2.5,137,
1148,1,1,7990.04,8.12,249,53.174811,6.672818,-2.4,137,
1149,1,1,7998.56,8.13,249,53.174844,6.672707,-2.2,137,
1150,1,1,8005.32,8.15,250,53.174878,6.672596,-2.1,138,
1151,1,1,8013.95,8.17,250,53.174912,6.672484,-2.0,138,
1152,1,1,8022.65,8.21,250,53.174947,6.672371,-2.0,138,
1153,1,1,8031.37,8.24,251,53.174981,6.672257,-2.0,138,
1154,1,1,8040.14,8.28,251,53.175016,6.672142,-2.0,137,
1155,1,1,8046.66,8.32,251,53.175051,6.672027,-2.0,137,
1156,1,1,8055.45,8.36,251,53.175085,6.671912,-2.0,136,
1157,1,1,8064.22,8.4,252,53.175118,6.671797,-2.0,136,
1158,1,1,8072.99,8.43,252,53.175151,6.671682,-2.0,136,
1159,1,1,8081.74,8.46,252,53.175185,6.671567,-2.1,136,
1160,1,1,8088.93,8.48,252,53.175219,6.671452,-2.3,136,
1161,1,1,8097.63,8.49,253,53.175256,6.67134,-2.4,136,
1162,1,1,8106.41,8.51,253,53.175303,6.671241,-2.5,136,
1163,1,1,8115.34,8.53,253,53.175365,6.671166,-2.6,137,
1164,1,1,8124.43,8.55,254,53.175437,6.671109,-2.7,138,
1165,1,1,8131.03,8.59,254,53.175513,6.671061,-2.7,138,
1166,1,1,8140.23,8.64,254,53.175588,6.671013,-2.8,138,
1167,1,1,8149.42,8.69,254,53.175663,6.670963,-2.8,138,
1168,1,1,8158.59,8.73,255,53.175738,6.670912,-2.9,138,
1169,1,1,8167.73,8.77,255,53.175812,6.670861,-3.0,139,
1170,1,1,8172.86,8.8,255,53.175886,6.67081,-2.9,139,
1171,1,1,8181.9,8.84,255,53.175959,6.67076,-2.9,140,
1172,1,1,8190.87,8.87,256,53.176033,6.670711,-2.8,140,
1173,1,1,8199.79,8.88,256,53.176105,6.670663,-2.7,140,
1174,1,1,8208.61,8.88,256,53.176177,6.670615,-2.7,141,
1175,1,1,8216.63,8.85,257,53.176249,6.670568,-2.7,141,
1176,1,1,8254.46,8.82,257,53.17632,6.670522,-2.6,141,
1177,1,1,8268.75,8.77,257,53.176391,6.670475,-2.6,142,
1178,1,1,8277.2,8.73,258,53.176462,6.67043,-2.6,141,
1179,1,1,8285.7,8.69,258,53.176533,6.670384,-2.6,142,
1180,1,1,8294.2,8.65,258,53.176604,6.670338,-2.6,142,
1181,1,1,8302.64,8.61,258,53.176674,6.670292,-2.6,142,
1182,1,1,8311.05,8.57,259,53.176745,6.670246,-2.6,142,
1183,1,1,8319.53,8.52,259,53.176814,6.670199,-2.6,142,
1184,1,1,8327.89,8.48,259,53.176883,6.670152,-2.6,141,
1185,1,1,8336.1,8.43,259,53.176949,6.670101,-2.6,140,
1186,1,1,8344.13,8.37,260,53.177004,6.67003,-2.6,141,
1187,1,1,8344.13,8.32,260,53.177043,6.66993,-2.5,141,
1188,1,1,8344.13,8.28,260,53.177077,6.669823,-2.4,142,
1189,1,1,8352.53,8.24,260,53.17711,6.669714,-2.3,142,
1190,1,1,8361.02,8.2,260,53.177143,6.669603,-2.2,143,
1191,1,1,8369.69,8.18,261,53.177176,6.66949,-2.0,144,
1192,1,1,8369.69,8.17,261,53.17721,6.669376,-1.9,144,
1193,1,1,8369.69,8.17,261,53.177244,6.669261,-1.7,145,
1194,1,1,8378.6,8.18,261,53.177278,6.669145,-1.5,146,
1195,1,1,8387.57,8.22,261,53.177312,6.66903,-1.5,146,
1196,1,1,8396.5,8.29,262,53.177346,6.668915,-1.4,147,
1197,1,1,8399.03,8.36,262,53.177379,6.668801,-1.3,147,
1198,1,1,8407.9,8.41,262,53.177413,6.668688,-1.2,147,
1199,1,1,8416.66,8.45,262,53.177445,6.668574,-1.1,147,
1200,1,1,8425.36,8.48,263,53.177478,6.66846,-1.1,147,
1201,1,1,8434.01,8.5,263,53.17751,6.668345,-1.0,147,
1202,1,1,8441.68,8.5,263,53.177542,6.66823,-1.2,148,
1203,1,1,8478.39,8.5,263,53.177573,6.668114,-1.4,147,
1204,1,1,8492.47,8.5,264,53.177604,6.667998,-1.6,147,
